2017-07-28 09:55:45.198427,72.0
2017-07-29 09:55:45.198427,48.0
2017-07-30 09:55:45.198427,49.0
2017-07-31 09:55:45.198427,68.0
2017-08-01 09:55:45.198427,44.0
2017-08-02 09:55:45.198427,43.0
2017-08-03 09:55:45.198427,45.0
2017-08-04 09:55:45.198427,58.0
2017-08-05 09:55:45.198427,62.0
2017-08-06 09:55:45.198427,15.0
2017-08-07 09:55:45.198427,77.0
2017-08-08 09:55:45.198427,64.0
2017-08-09 09:55:45.198427,90.0
2017-08-10 09:55:45.198427,39.0
2017-08-11 09:55:45.198427,74.0
2017-08-12 09:55:45.198427,86.0
2017-08-13 09:55:45.198427,64.0
2017-08-14 09:55:45.198427,14.0
2017-08-15 09:55:45.198427,54.0
2017-08-16 09:55:45.198427,56.0
2017-08-17 09:55:45.198427,92.0
2017-08-18 09:55:45.198427,52.0
2017-08-19 09:55:45.198427,98.0
2017-08-20 09:55:45.198427,67.0
2017-08-21 09:55:45.198427,53.0
2017-08-22 09:55:45.198427,70.0
2017-08-23 09:55:45.198427,47.0
2017-08-24 09:55:45.198427,25.0
2017-08-25 09:55:45.198427,66.0
2017-08-26 09:55:45.198427,9.0
2017-08-27 09:55:45.198427,95.0
2017-08-28 09:55:45.198427,64.0
2017-08-29 09:55:45.198427,11.0
2017-08-30 09:55:45.198427,16.0
2017-08-31 09:55:45.198427,36.0
2017-09-01 09:55:45.198427,8.0
2017-09-02 09:55:45.198427,43.0
2017-09-03 09:55:45.198427,59.0
2017-09-04 09:55:45.198427,91.0
2017-09-05 09:55:45.198427,11.0
2017-09-06 09:55:45.198427,55.0
2017-09-07 09:55:45.198427,6.0
2017-09-08 09:55:45.198427,39.0
2017-09-09 09:55:45.198427,47.0
2017-09-10 09:55:45.198427,4.0
2017-09-11 09:55:45.198427,71.0
2017-09-12 09:55:45.198427,17.0
2017-09-13 09:55:45.198427,97.0
2017-09-14 09:55:45.198427,89.0
2017-09-15 09:55:45.198427,6.0
2017-09-16 09:55:45.198427,69.0
2017-09-17 09:55:45.198427,14.0
2017-09-18 09:55:45.198427,5.0
2017-09-19 09:55:45.198427,79.0
2017-09-20 09:55:45.198427,25.0
2017-09-21 09:55:45.198427,65.0
2017-09-22 09:55:45.198427,41.0
2017-09-23 09:55:45.198427,98.0
2017-09-24 09:55:45.198427,60.0
2017-09-25 09:55:45.198427,30.0
2017-09-26 09:55:45.198427,44.0
2017-09-27 09:55:45.198427,39.0
2017-09-28 09:55:45.198427,2.0
2017-09-29 09:55:45.198427,41.0
2017-09-30 09:55:45.198427,34.0
2017-10-01 09:55:45.198427,20.0
2017-10-02 09:55:45.198427,54.0
2017-10-03 09:55:45.198427,38.0
2017-10-04 09:55:45.198427,22.0
2017-10-05 09:55:45.198427,66.0
2017-10-06 09:55:45.198427,0.0
2017-10-07 09:55:45.198427,88.0
2017-10-08 09:55:45.198427,93.0
2017-10-09 09:55:45.198427,17.0
2017-10-10 09:55:45.198427,80.0
2017-10-11 09:55:45.198427,17.0
2017-10-12 09:55:45.198427,69.0
2017-10-13 09:55:45.198427,9.0
2017-10-14 09:55:45.198427,98.0
2017-10-15 09:55:45.198427,16.0
2017-10-16 09:55:45.198427,26.0
2017-10-17 09:55:45.198427,30.0
2017-10-18 09:55:45.198427,31.0
2017-10-19 09:55:45.198427,19.0
2017-10-20 09:55:45.198427,97.0
2017-10-21 09:55:45.198427,62.0
2017-10-22 09:55:45.198427,5.0
2017-10-23 09:55:45.198427,9.0
2017-10-24 09:55:45.198427,44.0
2017-10-25 09:55:45.198427,40.0
2017-10-26 09:55:45.198427,48.0
2017-10-27 09:55:45.198427,69.0
2017-10-28 09:55:45.198427,68.0
2017-10-29 09:55:45.198427,18.0
2017-10-30 09:55:45.198427,18.0
2017-10-31 09:55:45.198427,0.0
2017-11-01 09:55:45.198427,17.0
2017-11-02 09:55:45.198427,28.0
2017-11-03 09:55:45.198427,55.0
2017-11-04 09:55:45.198427,91.0
