,Unnamed: 0,x
0,1500597776,65.0
1,1500684176,74.0
2,1500770576,21.0
3,1500856976,2.0
4,1500943376,15.0
5,1501029776,52.0
6,1501116176,85.0
7,1501202576,47.0
8,1501288976,36.0
9,1501375376,94.0
10,1501461776,23.0
11,1501548176,20.0
12,1501634576,86.0
13,1501720976,12.0
14,1501807376,88.0
15,1501893776,69.0
16,1501980176,4.0
17,1502066576,94.0
18,1502152976,81.0
19,1502239376,74.0
20,1502325776,53.0
21,1502412176,85.0
22,1502498576,89.0
23,1502584976,2.0
24,1502671376,64.0
25,1502757776,54.0
26,1502844176,13.0
27,1502930576,12.0
28,1503016976,9.0
29,1503103376,98.0
30,1503189776,4.0
31,1503276176,2.0
32,1503362576,71.0
33,1503448976,42.0
34,1503535376,76.0
35,1503621776,51.0
36,1503708176,26.0
37,1503794576,92.0
38,1503880976,1.0
39,1503967376,16.0
40,1504053776,84.0
41,1504140176,75.0
42,1504226576,16.0
43,1504312976,90.0
44,1504399376,24.0
45,1504485776,32.0
46,1504572176,61.0
47,1504658576,91.0
48,1504744976,14.0
49,1504831376,35.0
50,1504917776,58.0
51,1505004176,73.0
52,1505090576,38.0
53,1505176976,18.0
54,1505263376,29.0
55,1505349776,5.0
56,1505436176,38.0
57,1505522576,16.0
58,1505608976,96.0
59,1505695376,86.0
60,1505781776,41.0
61,1505868176,1.0
62,1505954576,32.0
63,1506040976,81.0
64,1506127376,18.0
65,1506213776,5.0
66,1506300176,62.0
67,1506386576,27.0
68,1506472976,68.0
69,1506559376,17.0
70,1506645776,60.0
71,1506732176,94.0
72,1506818576,58.0
73,1506904976,58.0
74,1506991376,92.0
75,1507077776,76.0
76,1507164176,33.0
77,1507250576,3.0
78,1507336976,82.0
79,1507423376,93.0
80,1507509776,36.0
81,1507596176,39.0
82,1507682576,55.0
83,1507768976,81.0
84,1507855376,46.0
85,1507941776,4.0
86,1508028176,75.0
87,1508114576,95.0
88,1508200976,81.0
89,1508287376,29.0
90,1508373776,27.0
91,1508460176,15.0
92,1508546576,90.0
93,1508632976,29.0
94,1508719376,13.0
95,1508805776,45.0
96,1508892176,36.0
97,1508978576,1.0
98,1509064976,23.0
99,1509151376,75.0
