,Unnamed: 0,x
0,1500597773,94.0
1,1500684173,7.0
2,1500770573,58.0
3,1500856973,55.0
4,1500943373,15.0
5,1501029773,19.0
6,1501116173,98.0
7,1501202573,43.0
8,1501288973,2.0
9,1501375373,57.0
10,1501461773,35.0
11,1501548173,44.0
12,1501634573,9.0
13,1501720973,29.0
14,1501807373,93.0
15,1501893773,19.0
16,1501980173,62.0
17,1502066573,14.0
18,1502152973,76.0
19,1502239373,47.0
20,1502325773,94.0
21,1502412173,49.0
22,1502498573,81.0
23,1502584973,4.0
24,1502671373,8.0
25,1502757773,48.0
26,1502844173,40.0
27,1502930573,26.0
28,1503016973,85.0
29,1503103373,60.0
30,1503189773,65.0
31,1503276173,73.0
32,1503362573,91.0
33,1503448973,97.0
34,1503535373,18.0
35,1503621773,92.0
36,1503708173,58.0
37,1503794573,36.0
38,1503880973,19.0
39,1503967373,1.0
40,1504053773,75.0
41,1504140173,34.0
42,1504226573,35.0
43,1504312973,39.0
44,1504399373,77.0
45,1504485773,39.0
46,1504572173,95.0
47,1504658573,34.0
48,1504744973,14.0
49,1504831373,46.0
50,1504917773,42.0
51,1505004173,60.0
52,1505090573,40.0
53,1505176973,43.0
54,1505263373,0.0
55,1505349773,23.0
56,1505436173,56.0
57,1505522573,6.0
58,1505608973,10.0
59,1505695373,12.0
60,1505781773,33.0
61,1505868173,3.0
62,1505954573,70.0
63,1506040973,52.0
64,1506127373,90.0
65,1506213773,58.0
66,1506300173,67.0
67,1506386573,14.0
68,1506472973,77.0
69,1506559373,14.0
70,1506645773,38.0
71,1506732173,85.0
72,1506818573,57.0
73,1506904973,69.0
74,1506991373,26.0
75,1507077773,36.0
76,1507164173,71.0
77,1507250573,45.0
78,1507336973,18.0
79,1507423373,78.0
80,1507509773,87.0
81,1507596173,72.0
82,1507682573,69.0
83,1507768973,90.0
84,1507855373,10.0
85,1507941773,74.0
86,1508028173,86.0
87,1508114573,38.0
88,1508200973,0.0
89,1508287373,75.0
90,1508373773,62.0
91,1508460173,80.0
92,1508546573,96.0
93,1508632973,68.0
94,1508719373,41.0
95,1508805773,84.0
96,1508892173,56.0
97,1508978573,7.0
98,1509064973,28.0
99,1509151373,75.0
