,Unnamed: 0,x
0,1500597841,71.0
1,1500684241,31.0
2,1500770641,5.0
3,1500857041,43.0
4,1500943441,21.0
5,1501029841,59.0
6,1501116241,89.0
7,1501202641,18.0
8,1501289041,49.0
9,1501375441,35.0
10,1501461841,67.0
11,1501548241,1.0
12,1501634641,88.0
13,1501721041,40.0
14,1501807441,37.0
15,1501893841,97.0
16,1501980241,80.0
17,1502066641,0.0
18,1502153041,64.0
19,1502239441,35.0
20,1502325841,55.0
21,1502412241,32.0
22,1502498641,36.0
23,1502585041,74.0
24,1502671441,42.0
25,1502757841,86.0
26,1502844241,6.0
27,1502930641,85.0
28,1503017041,11.0
29,1503103441,87.0
30,1503189841,1.0
31,1503276241,14.0
32,1503362641,65.0
33,1503449041,32.0
34,1503535441,24.0
35,1503621841,81.0
36,1503708241,2.0
37,1503794641,41.0
38,1503881041,29.0
39,1503967441,83.0
40,1504053841,19.0
41,1504140241,31.0
42,1504226641,22.0
43,1504313041,27.0
44,1504399441,18.0
45,1504485841,44.0
46,1504572241,92.0
47,1504658641,57.0
48,1504745041,89.0
49,1504831441,47.0
50,1504917841,81.0
51,1505004241,24.0
52,1505090641,28.0
53,1505177041,68.0
54,1505263441,90.0
55,1505349841,91.0
56,1505436241,93.0
57,1505522641,44.0
58,1505609041,75.0
59,1505695441,44.0
60,1505781841,96.0
61,1505868241,88.0
62,1505954641,26.0
63,1506041041,33.0
64,1506127441,27.0
65,1506213841,40.0
66,1506300241,21.0
67,1506386641,2.0
68,1506473041,86.0
69,1506559441,3.0
70,1506645841,23.0
71,1506732241,77.0
72,1506818641,74.0
73,1506905041,64.0
74,1506991441,95.0
75,1507077841,5.0
76,1507164241,68.0
77,1507250641,24.0
78,1507337041,46.0
79,1507423441,84.0
80,1507509841,83.0
81,1507596241,41.0
82,1507682641,80.0
83,1507769041,99.0
84,1507855441,59.0
85,1507941841,18.0
86,1508028241,2.0
87,1508114641,95.0
88,1508201041,0.0
89,1508287441,2.0
90,1508373841,9.0
91,1508460241,44.0
92,1508546641,42.0
93,1508633041,87.0
94,1508719441,41.0
95,1508805841,96.0
96,1508892241,15.0
97,1508978641,61.0
98,1509065041,2.0
99,1509151441,10.0
