,Unnamed: 0,x
0,1500597775,38.0
1,1500684175,31.0
2,1500770575,63.0
3,1500856975,37.0
4,1500943375,93.0
5,1501029775,9.0
6,1501116175,87.0
7,1501202575,52.0
8,1501288975,63.0
9,1501375375,30.0
10,1501461775,54.0
11,1501548175,34.0
12,1501634575,4.0
13,1501720975,67.0
14,1501807375,30.0
15,1501893775,49.0
16,1501980175,96.0
17,1502066575,54.0
18,1502152975,84.0
19,1502239375,62.0
20,1502325775,96.0
21,1502412175,47.0
22,1502498575,62.0
23,1502584975,31.0
24,1502671375,80.0
25,1502757775,96.0
26,1502844175,1.0
27,1502930575,33.0
28,1503016975,40.0
29,1503103375,16.0
30,1503189775,55.0
31,1503276175,8.0
32,1503362575,42.0
33,1503448975,71.0
34,1503535375,84.0
35,1503621775,34.0
36,1503708175,79.0
37,1503794575,44.0
38,1503880975,55.0
39,1503967375,39.0
40,1504053775,88.0
41,1504140175,33.0
42,1504226575,99.0
43,1504312975,3.0
44,1504399375,58.0
45,1504485775,62.0
46,1504572175,69.0
47,1504658575,96.0
48,1504744975,78.0
49,1504831375,13.0
50,1504917775,63.0
51,1505004175,1.0
52,1505090575,64.0
53,1505176975,38.0
54,1505263375,84.0
55,1505349775,73.0
56,1505436175,4.0
57,1505522575,78.0
58,1505608975,72.0
59,1505695375,3.0
60,1505781775,0.0
61,1505868175,35.0
62,1505954575,59.0
63,1506040975,40.0
64,1506127375,24.0
65,1506213775,52.0
66,1506300175,72.0
67,1506386575,82.0
68,1506472975,96.0
69,1506559375,57.0
70,1506645775,17.0
71,1506732175,28.0
72,1506818575,66.0
73,1506904975,82.0
74,1506991375,4.0
75,1507077775,8.0
76,1507164175,11.0
77,1507250575,9.0
78,1507336975,30.0
79,1507423375,29.0
80,1507509775,29.0
81,1507596175,61.0
82,1507682575,28.0
83,1507768975,82.0
84,1507855375,23.0
85,1507941775,46.0
86,1508028175,13.0
87,1508114575,85.0
88,1508200975,42.0
89,1508287375,35.0
90,1508373775,83.0
91,1508460175,39.0
92,1508546575,65.0
93,1508632975,68.0
94,1508719375,16.0
95,1508805775,89.0
96,1508892175,41.0
97,1508978575,88.0
98,1509064975,96.0
99,1509151375,13.0
