,Unnamed: 0,x
0,1500597841,10.0
1,1500684241,19.0
2,1500770641,2.0
3,1500857041,42.0
4,1500943441,2.0
5,1501029841,75.0
6,1501116241,33.0
7,1501202641,74.0
8,1501289041,96.0
9,1501375441,42.0
10,1501461841,59.0
11,1501548241,87.0
12,1501634641,64.0
13,1501721041,31.0
14,1501807441,70.0
15,1501893841,48.0
16,1501980241,58.0
17,1502066641,66.0
18,1502153041,43.0
19,1502239441,53.0
20,1502325841,46.0
21,1502412241,50.0
22,1502498641,84.0
23,1502585041,6.0
24,1502671441,23.0
25,1502757841,77.0
26,1502844241,98.0
27,1502930641,77.0
28,1503017041,46.0
29,1503103441,72.0
30,1503189841,33.0
31,1503276241,92.0
32,1503362641,21.0
33,1503449041,69.0
34,1503535441,32.0
35,1503621841,81.0
36,1503708241,50.0
37,1503794641,5.0
38,1503881041,71.0
39,1503967441,40.0
40,1504053841,76.0
41,1504140241,8.0
42,1504226641,80.0
43,1504313041,28.0
44,1504399441,43.0
45,1504485841,95.0
46,1504572241,44.0
47,1504658641,66.0
48,1504745041,36.0
49,1504831441,19.0
50,1504917841,12.0
51,1505004241,51.0
52,1505090641,93.0
53,1505177041,86.0
54,1505263441,97.0
55,1505349841,18.0
56,1505436241,34.0
57,1505522641,96.0
58,1505609041,75.0
59,1505695441,93.0
60,1505781841,79.0
61,1505868241,61.0
62,1505954641,41.0
63,1506041041,41.0
64,1506127441,82.0
65,1506213841,77.0
66,1506300241,69.0
67,1506386641,20.0
68,1506473041,84.0
69,1506559441,81.0
70,1506645841,3.0
71,1506732241,19.0
72,1506818641,14.0
73,1506905041,17.0
74,1506991441,48.0
75,1507077841,52.0
76,1507164241,49.0
77,1507250641,93.0
78,1507337041,82.0
79,1507423441,94.0
80,1507509841,88.0
81,1507596241,75.0
82,1507682641,37.0
83,1507769041,15.0
84,1507855441,58.0
85,1507941841,12.0
86,1508028241,39.0
87,1508114641,11.0
88,1508201041,95.0
89,1508287441,69.0
90,1508373841,4.0
91,1508460241,19.0
92,1508546641,5.0
93,1508633041,46.0
94,1508719441,75.0
95,1508805841,4.0
96,1508892241,42.0
97,1508978641,33.0
98,1509065041,25.0
99,1509151441,31.0
