,Unnamed: 0,x
0,1500597774,62.0
1,1500684174,68.0
2,1500770574,51.0
3,1500856974,58.0
4,1500943374,90.0
5,1501029774,58.0
6,1501116174,23.0
7,1501202574,68.0
8,1501288974,24.0
9,1501375374,0.0
10,1501461774,52.0
11,1501548174,30.0
12,1501634574,33.0
13,1501720974,34.0
14,1501807374,16.0
15,1501893774,44.0
16,1501980174,64.0
17,1502066574,41.0
18,1502152974,91.0
19,1502239374,17.0
20,1502325774,5.0
21,1502412174,8.0
22,1502498574,56.0
23,1502584974,55.0
24,1502671374,49.0
25,1502757774,69.0
26,1502844174,31.0
27,1502930574,94.0
28,1503016974,79.0
29,1503103374,16.0
30,1503189774,70.0
31,1503276174,25.0
32,1503362574,32.0
33,1503448974,66.0
34,1503535374,21.0
35,1503621774,85.0
36,1503708174,56.0
37,1503794574,66.0
38,1503880974,16.0
39,1503967374,77.0
40,1504053774,95.0
41,1504140174,8.0
42,1504226574,22.0
43,1504312974,64.0
44,1504399374,79.0
45,1504485774,38.0
46,1504572174,27.0
47,1504658574,16.0
48,1504744974,73.0
49,1504831374,39.0
50,1504917774,23.0
51,1505004174,31.0
52,1505090574,69.0
53,1505176974,69.0
54,1505263374,99.0
55,1505349774,25.0
56,1505436174,8.0
57,1505522574,57.0
58,1505608974,80.0
59,1505695374,15.0
60,1505781774,60.0
61,1505868174,75.0
62,1505954574,20.0
63,1506040974,9.0
64,1506127374,57.0
65,1506213774,88.0
66,1506300174,29.0
67,1506386574,95.0
68,1506472974,96.0
69,1506559374,8.0
70,1506645774,13.0
71,1506732174,31.0
72,1506818574,18.0
73,1506904974,18.0
74,1506991374,85.0
75,1507077774,12.0
76,1507164174,96.0
77,1507250574,53.0
78,1507336974,59.0
79,1507423374,69.0
80,1507509774,73.0
81,1507596174,53.0
82,1507682574,29.0
83,1507768974,56.0
84,1507855374,29.0
85,1507941774,95.0
86,1508028174,55.0
87,1508114574,33.0
88,1508200974,70.0
89,1508287374,90.0
90,1508373774,1.0
91,1508460174,97.0
92,1508546574,11.0
93,1508632974,45.0
94,1508719374,66.0
95,1508805774,64.0
96,1508892174,69.0
97,1508978574,28.0
98,1509064974,78.0
99,1509151374,0.0
