,Unnamed: 0,x
0,1500597777,99.0
1,1500684177,60.0
2,1500770577,31.0
3,1500856977,73.0
4,1500943377,9.0
5,1501029777,26.0
6,1501116177,15.0
7,1501202577,14.0
8,1501288977,99.0
9,1501375377,92.0
10,1501461777,64.0
11,1501548177,96.0
12,1501634577,87.0
13,1501720977,95.0
14,1501807377,57.0
15,1501893777,90.0
16,1501980177,49.0
17,1502066577,55.0
18,1502152977,86.0
19,1502239377,42.0
20,1502325777,66.0
21,1502412177,23.0
22,1502498577,70.0
23,1502584977,45.0
24,1502671377,80.0
25,1502757777,97.0
26,1502844177,48.0
27,1502930577,55.0
28,1503016977,23.0
29,1503103377,14.0
30,1503189777,8.0
31,1503276177,74.0
32,1503362577,49.0
33,1503448977,22.0
34,1503535377,91.0
35,1503621777,16.0
36,1503708177,8.0
37,1503794577,22.0
38,1503880977,20.0
39,1503967377,86.0
40,1504053777,67.0
41,1504140177,84.0
42,1504226577,12.0
43,1504312977,40.0
44,1504399377,56.0
45,1504485777,24.0
46,1504572177,13.0
47,1504658577,78.0
48,1504744977,20.0
49,1504831377,16.0
50,1504917777,33.0
51,1505004177,90.0
52,1505090577,14.0
53,1505176977,21.0
54,1505263377,3.0
55,1505349777,15.0
56,1505436177,7.0
57,1505522577,77.0
58,1505608977,6.0
59,1505695377,0.0
60,1505781777,69.0
61,1505868177,32.0
62,1505954577,75.0
63,1506040977,43.0
64,1506127377,3.0
65,1506213777,41.0
66,1506300177,20.0
67,1506386577,93.0
68,1506472977,75.0
69,1506559377,63.0
70,1506645777,50.0
71,1506732177,15.0
72,1506818577,13.0
73,1506904977,12.0
74,1506991377,62.0
75,1507077777,90.0
76,1507164177,64.0
77,1507250577,65.0
78,1507336977,74.0
79,1507423377,26.0
80,1507509777,91.0
81,1507596177,7.0
82,1507682577,40.0
83,1507768977,83.0
84,1507855377,83.0
85,1507941777,77.0
86,1508028177,70.0
87,1508114577,19.0
88,1508200977,87.0
89,1508287377,52.0
90,1508373777,42.0
91,1508460177,21.0
92,1508546577,11.0
93,1508632977,37.0
94,1508719377,87.0
95,1508805777,8.0
96,1508892177,35.0
97,1508978577,25.0
98,1509064977,61.0
99,1509151377,64.0
