,Unnamed: 0,x
0,1500597774,44.0
1,1500684174,20.0
2,1500770574,18.0
3,1500856974,31.0
4,1500943374,92.0
5,1501029774,90.0
6,1501116174,64.0
7,1501202574,64.0
8,1501288974,32.0
9,1501375374,47.0
10,1501461774,71.0
11,1501548174,0.0
12,1501634574,91.0
13,1501720974,16.0
14,1501807374,53.0
15,1501893774,13.0
16,1501980174,6.0
17,1502066574,22.0
18,1502152974,56.0
19,1502239374,6.0
20,1502325774,84.0
21,1502412174,37.0
22,1502498574,80.0
23,1502584974,87.0
24,1502671374,93.0
25,1502757774,98.0
26,1502844174,38.0
27,1502930574,8.0
28,1503016974,52.0
29,1503103374,61.0
30,1503189774,99.0
31,1503276174,30.0
32,1503362574,94.0
33,1503448974,69.0
34,1503535374,10.0
35,1503621774,65.0
36,1503708174,48.0
37,1503794574,84.0
38,1503880974,77.0
39,1503967374,28.0
40,1504053774,12.0
41,1504140174,9.0
42,1504226574,92.0
43,1504312974,38.0
44,1504399374,52.0
45,1504485774,97.0
46,1504572174,63.0
47,1504658574,97.0
48,1504744974,41.0
49,1504831374,40.0
50,1504917774,75.0
51,1505004174,62.0
52,1505090574,54.0
53,1505176974,7.0
54,1505263374,46.0
55,1505349774,48.0
56,1505436174,90.0
57,1505522574,19.0
58,1505608974,9.0
59,1505695374,80.0
60,1505781774,61.0
61,1505868174,55.0
62,1505954574,99.0
63,1506040974,67.0
64,1506127374,95.0
65,1506213774,50.0
66,1506300174,14.0
67,1506386574,21.0
68,1506472974,39.0
69,1506559374,13.0
70,1506645774,13.0
71,1506732174,8.0
72,1506818574,69.0
73,1506904974,58.0
74,1506991374,30.0
75,1507077774,92.0
76,1507164174,57.0
77,1507250574,51.0
78,1507336974,62.0
79,1507423374,94.0
80,1507509774,52.0
81,1507596174,19.0
82,1507682574,57.0
83,1507768974,6.0
84,1507855374,1.0
85,1507941774,80.0
86,1508028174,11.0
87,1508114574,72.0
88,1508200974,39.0
89,1508287374,96.0
90,1508373774,65.0
91,1508460174,68.0
92,1508546574,82.0
93,1508632974,77.0
94,1508719374,6.0
95,1508805774,41.0
96,1508892174,13.0
97,1508978574,76.0
98,1509064974,83.0
99,1509151374,18.0
