,Unnamed: 0,x
0,1500597842,27.0
1,1500684242,97.0
2,1500770642,30.0
3,1500857042,61.0
4,1500943442,41.0
5,1501029842,91.0
6,1501116242,76.0
7,1501202642,73.0
8,1501289042,90.0
9,1501375442,28.0
10,1501461842,23.0
11,1501548242,11.0
12,1501634642,33.0
13,1501721042,70.0
14,1501807442,35.0
15,1501893842,82.0
16,1501980242,69.0
17,1502066642,87.0
18,1502153042,38.0
19,1502239442,63.0
20,1502325842,78.0
21,1502412242,60.0
22,1502498642,60.0
23,1502585042,32.0
24,1502671442,83.0
25,1502757842,37.0
26,1502844242,53.0
27,1502930642,52.0
28,1503017042,34.0
29,1503103442,52.0
30,1503189842,52.0
31,1503276242,29.0
32,1503362642,12.0
33,1503449042,51.0
34,1503535442,16.0
35,1503621842,47.0
36,1503708242,68.0
37,1503794642,75.0
38,1503881042,19.0
39,1503967442,55.0
40,1504053842,32.0
41,1504140242,80.0
42,1504226642,58.0
43,1504313042,26.0
44,1504399442,40.0
45,1504485842,9.0
46,1504572242,24.0
47,1504658642,95.0
48,1504745042,32.0
49,1504831442,65.0
50,1504917842,94.0
51,1505004242,63.0
52,1505090642,96.0
53,1505177042,92.0
54,1505263442,69.0
55,1505349842,39.0
56,1505436242,30.0
57,1505522642,36.0
58,1505609042,71.0
59,1505695442,64.0
60,1505781842,39.0
61,1505868242,75.0
62,1505954642,3.0
63,1506041042,51.0
64,1506127442,45.0
65,1506213842,97.0
66,1506300242,91.0
67,1506386642,37.0
68,1506473042,68.0
69,1506559442,90.0
70,1506645842,42.0
71,1506732242,92.0
72,1506818642,15.0
73,1506905042,93.0
74,1506991442,62.0
75,1507077842,58.0
76,1507164242,35.0
77,1507250642,87.0
78,1507337042,71.0
79,1507423442,84.0
80,1507509842,25.0
81,1507596242,46.0
82,1507682642,31.0
83,1507769042,69.0
84,1507855442,2.0
85,1507941842,4.0
86,1508028242,36.0
87,1508114642,62.0
88,1508201042,57.0
89,1508287442,70.0
90,1508373842,69.0
91,1508460242,9.0
92,1508546642,83.0
93,1508633042,17.0
94,1508719442,69.0
95,1508805842,72.0
96,1508892242,42.0
97,1508978642,49.0
98,1509065042,45.0
99,1509151442,39.0
