,Unnamed: 0,x
0,1500597842,8.0
1,1500684242,56.0
2,1500770642,67.0
3,1500857042,77.0
4,1500943442,39.0
5,1501029842,37.0
6,1501116242,25.0
7,1501202642,22.0
8,1501289042,42.0
9,1501375442,15.0
10,1501461842,90.0
11,1501548242,96.0
12,1501634642,46.0
13,1501721042,41.0
14,1501807442,1.0
15,1501893842,47.0
16,1501980242,24.0
17,1502066642,38.0
18,1502153042,1.0
19,1502239442,79.0
20,1502325842,80.0
21,1502412242,65.0
22,1502498642,66.0
23,1502585042,92.0
24,1502671442,59.0
25,1502757842,85.0
26,1502844242,13.0
27,1502930642,51.0
28,1503017042,69.0
29,1503103442,48.0
30,1503189842,48.0
31,1503276242,72.0
32,1503362642,24.0
33,1503449042,60.0
34,1503535442,20.0
35,1503621842,55.0
36,1503708242,37.0
37,1503794642,1.0
38,1503881042,59.0
39,1503967442,89.0
40,1504053842,57.0
41,1504140242,26.0
42,1504226642,44.0
43,1504313042,25.0
44,1504399442,10.0
45,1504485842,25.0
46,1504572242,71.0
47,1504658642,27.0
48,1504745042,17.0
49,1504831442,21.0
50,1504917842,54.0
51,1505004242,59.0
52,1505090642,8.0
53,1505177042,13.0
54,1505263442,19.0
55,1505349842,58.0
56,1505436242,39.0
57,1505522642,85.0
58,1505609042,10.0
59,1505695442,29.0
60,1505781842,27.0
61,1505868242,45.0
62,1505954642,31.0
63,1506041042,15.0
64,1506127442,29.0
65,1506213842,15.0
66,1506300242,98.0
67,1506386642,96.0
68,1506473042,62.0
69,1506559442,25.0
70,1506645842,83.0
71,1506732242,64.0
72,1506818642,25.0
73,1506905042,15.0
74,1506991442,82.0
75,1507077842,30.0
76,1507164242,62.0
77,1507250642,28.0
78,1507337042,35.0
79,1507423442,9.0
80,1507509842,88.0
81,1507596242,9.0
82,1507682642,25.0
83,1507769042,47.0
84,1507855442,74.0
85,1507941842,92.0
86,1508028242,16.0
87,1508114642,65.0
88,1508201042,40.0
89,1508287442,21.0
90,1508373842,82.0
91,1508460242,61.0
92,1508546642,98.0
93,1508633042,82.0
94,1508719442,46.0
95,1508805842,18.0
96,1508892242,19.0
97,1508978642,13.0
98,1509065042,51.0
99,1509151442,17.0
