,Unnamed: 0,x
0,1500597776,99.0
1,1500684176,43.0
2,1500770576,63.0
3,1500856976,65.0
4,1500943376,53.0
5,1501029776,56.0
6,1501116176,18.0
7,1501202576,10.0
8,1501288976,14.0
9,1501375376,34.0
10,1501461776,51.0
11,1501548176,86.0
12,1501634576,83.0
13,1501720976,13.0
14,1501807376,35.0
15,1501893776,88.0
16,1501980176,32.0
17,1502066576,84.0
18,1502152976,12.0
19,1502239376,59.0
20,1502325776,39.0
21,1502412176,61.0
22,1502498576,98.0
23,1502584976,27.0
24,1502671376,83.0
25,1502757776,57.0
26,1502844176,21.0
27,1502930576,33.0
28,1503016976,90.0
29,1503103376,27.0
30,1503189776,87.0
31,1503276176,46.0
32,1503362576,0.0
33,1503448976,55.0
34,1503535376,57.0
35,1503621776,1.0
36,1503708176,18.0
37,1503794576,16.0
38,1503880976,79.0
39,1503967376,10.0
40,1504053776,21.0
41,1504140176,89.0
42,1504226576,80.0
43,1504312976,67.0
44,1504399376,61.0
45,1504485776,64.0
46,1504572176,47.0
47,1504658576,40.0
48,1504744976,86.0
49,1504831376,92.0
50,1504917776,74.0
51,1505004176,34.0
52,1505090576,89.0
53,1505176976,44.0
54,1505263376,89.0
55,1505349776,47.0
56,1505436176,63.0
57,1505522576,35.0
58,1505608976,9.0
59,1505695376,36.0
60,1505781776,35.0
61,1505868176,53.0
62,1505954576,63.0
63,1506040976,94.0
64,1506127376,32.0
65,1506213776,22.0
66,1506300176,42.0
67,1506386576,97.0
68,1506472976,40.0
69,1506559376,36.0
70,1506645776,14.0
71,1506732176,93.0
72,1506818576,30.0
73,1506904976,39.0
74,1506991376,84.0
75,1507077776,91.0
76,1507164176,72.0
77,1507250576,41.0
78,1507336976,59.0
79,1507423376,30.0
80,1507509776,49.0
81,1507596176,30.0
82,1507682576,49.0
83,1507768976,7.0
84,1507855376,24.0
85,1507941776,24.0
86,1508028176,85.0
87,1508114576,49.0
88,1508200976,30.0
89,1508287376,66.0
90,1508373776,14.0
91,1508460176,32.0
92,1508546576,48.0
93,1508632976,34.0
94,1508719376,27.0
95,1508805776,35.0
96,1508892176,2.0
97,1508978576,14.0
98,1509064976,46.0
99,1509151376,40.0
