,Unnamed: 0,x
0,1500597843,57.0
1,1500684243,26.0
2,1500770643,22.0
3,1500857043,59.0
4,1500943443,89.0
5,1501029843,17.0
6,1501116243,1.0
7,1501202643,68.0
8,1501289043,31.0
9,1501375443,89.0
10,1501461843,82.0
11,1501548243,7.0
12,1501634643,44.0
13,1501721043,57.0
14,1501807443,20.0
15,1501893843,32.0
16,1501980243,64.0
17,1502066643,32.0
18,1502153043,35.0
19,1502239443,87.0
20,1502325843,11.0
21,1502412243,45.0
22,1502498643,46.0
23,1502585043,19.0
24,1502671443,22.0
25,1502757843,57.0
26,1502844243,28.0
27,1502930643,23.0
28,1503017043,12.0
29,1503103443,16.0
30,1503189843,75.0
31,1503276243,54.0
32,1503362643,76.0
33,1503449043,95.0
34,1503535443,20.0
35,1503621843,56.0
36,1503708243,32.0
37,1503794643,20.0
38,1503881043,67.0
39,1503967443,9.0
40,1504053843,89.0
41,1504140243,88.0
42,1504226643,11.0
43,1504313043,67.0
44,1504399443,43.0
45,1504485843,7.0
46,1504572243,37.0
47,1504658643,22.0
48,1504745043,26.0
49,1504831443,34.0
50,1504917843,98.0
51,1505004243,40.0
52,1505090643,51.0
53,1505177043,8.0
54,1505263443,47.0
55,1505349843,35.0
56,1505436243,85.0
57,1505522643,25.0
58,1505609043,96.0
59,1505695443,76.0
60,1505781843,38.0
61,1505868243,87.0
62,1505954643,67.0
63,1506041043,45.0
64,1506127443,60.0
65,1506213843,20.0
66,1506300243,78.0
67,1506386643,48.0
68,1506473043,0.0
69,1506559443,52.0
70,1506645843,69.0
71,1506732243,22.0
72,1506818643,72.0
73,1506905043,61.0
74,1506991443,57.0
75,1507077843,60.0
76,1507164243,89.0
77,1507250643,69.0
78,1507337043,85.0
79,1507423443,52.0
80,1507509843,75.0
81,1507596243,83.0
82,1507682643,55.0
83,1507769043,41.0
84,1507855443,99.0
85,1507941843,39.0
86,1508028243,46.0
87,1508114643,50.0
88,1508201043,72.0
89,1508287443,46.0
90,1508373843,62.0
91,1508460243,66.0
92,1508546643,38.0
93,1508633043,18.0
94,1508719443,21.0
95,1508805843,81.0
96,1508892243,50.0
97,1508978643,56.0
98,1509065043,25.0
99,1509151443,90.0
