,Unnamed: 0,x
0,1500597841,41.0
1,1500684241,64.0
2,1500770641,46.0
3,1500857041,86.0
4,1500943441,79.0
5,1501029841,94.0
6,1501116241,35.0
7,1501202641,21.0
8,1501289041,12.0
9,1501375441,22.0
10,1501461841,56.0
11,1501548241,2.0
12,1501634641,24.0
13,1501721041,97.0
14,1501807441,41.0
15,1501893841,75.0
16,1501980241,24.0
17,1502066641,55.0
18,1502153041,98.0
19,1502239441,91.0
20,1502325841,2.0
21,1502412241,87.0
22,1502498641,62.0
23,1502585041,63.0
24,1502671441,39.0
25,1502757841,68.0
26,1502844241,40.0
27,1502930641,30.0
28,1503017041,19.0
29,1503103441,8.0
30,1503189841,55.0
31,1503276241,16.0
32,1503362641,60.0
33,1503449041,29.0
34,1503535441,43.0
35,1503621841,62.0
36,1503708241,11.0
37,1503794641,90.0
38,1503881041,0.0
39,1503967441,20.0
40,1504053841,54.0
41,1504140241,16.0
42,1504226641,7.0
43,1504313041,94.0
44,1504399441,25.0
45,1504485841,81.0
46,1504572241,25.0
47,1504658641,59.0
48,1504745041,19.0
49,1504831441,88.0
50,1504917841,75.0
51,1505004241,18.0
52,1505090641,78.0
53,1505177041,53.0
54,1505263441,99.0
55,1505349841,5.0
56,1505436241,69.0
57,1505522641,42.0
58,1505609041,76.0
59,1505695441,62.0
60,1505781841,39.0
61,1505868241,3.0
62,1505954641,31.0
63,1506041041,20.0
64,1506127441,93.0
65,1506213841,29.0
66,1506300241,83.0
67,1506386641,48.0
68,1506473041,23.0
69,1506559441,45.0
70,1506645841,51.0
71,1506732241,70.0
72,1506818641,44.0
73,1506905041,50.0
74,1506991441,93.0
75,1507077841,25.0
76,1507164241,36.0
77,1507250641,2.0
78,1507337041,31.0
79,1507423441,29.0
80,1507509841,58.0
81,1507596241,46.0
82,1507682641,95.0
83,1507769041,47.0
84,1507855441,26.0
85,1507941841,62.0
86,1508028241,82.0
87,1508114641,36.0
88,1508201041,36.0
89,1508287441,6.0
90,1508373841,63.0
91,1508460241,65.0
92,1508546641,24.0
93,1508633041,27.0
94,1508719441,61.0
95,1508805841,63.0
96,1508892241,82.0
97,1508978641,96.0
98,1509065041,33.0
99,1509151441,76.0
