,Unnamed: 0,x
0,1500597775,96.0
1,1500684175,76.0
2,1500770575,30.0
3,1500856975,21.0
4,1500943375,43.0
5,1501029775,77.0
6,1501116175,74.0
7,1501202575,40.0
8,1501288975,41.0
9,1501375375,46.0
10,1501461775,27.0
11,1501548175,6.0
12,1501634575,36.0
13,1501720975,22.0
14,1501807375,23.0
15,1501893775,83.0
16,1501980175,23.0
17,1502066575,19.0
18,1502152975,96.0
19,1502239375,56.0
20,1502325775,27.0
21,1502412175,41.0
22,1502498575,61.0
23,1502584975,80.0
24,1502671375,60.0
25,1502757775,16.0
26,1502844175,32.0
27,1502930575,77.0
28,1503016975,34.0
29,1503103375,11.0
30,1503189775,11.0
31,1503276175,47.0
32,1503362575,53.0
33,1503448975,81.0
34,1503535375,78.0
35,1503621775,39.0
36,1503708175,91.0
37,1503794575,33.0
38,1503880975,47.0
39,1503967375,13.0
40,1504053775,73.0
41,1504140175,77.0
42,1504226575,38.0
43,1504312975,74.0
44,1504399375,82.0
45,1504485775,42.0
46,1504572175,19.0
47,1504658575,33.0
48,1504744975,94.0
49,1504831375,38.0
50,1504917775,95.0
51,1505004175,27.0
52,1505090575,75.0
53,1505176975,46.0
54,1505263375,11.0
55,1505349775,45.0
56,1505436175,29.0
57,1505522575,97.0
58,1505608975,10.0
59,1505695375,90.0
60,1505781775,27.0
61,1505868175,1.0
62,1505954575,39.0
63,1506040975,14.0
64,1506127375,9.0
65,1506213775,6.0
66,1506300175,58.0
67,1506386575,87.0
68,1506472975,94.0
69,1506559375,45.0
70,1506645775,58.0
71,1506732175,92.0
72,1506818575,62.0
73,1506904975,15.0
74,1506991375,4.0
75,1507077775,23.0
76,1507164175,63.0
77,1507250575,49.0
78,1507336975,98.0
79,1507423375,13.0
80,1507509775,54.0
81,1507596175,95.0
82,1507682575,50.0
83,1507768975,39.0
84,1507855375,22.0
85,1507941775,52.0
86,1508028175,62.0
87,1508114575,80.0
88,1508200975,82.0
89,1508287375,75.0
90,1508373775,96.0
91,1508460175,96.0
92,1508546575,63.0
93,1508632975,53.0
94,1508719375,95.0
95,1508805775,13.0
96,1508892175,49.0
97,1508978575,88.0
98,1509064975,73.0
99,1509151375,30.0
