,Unnamed: 0,x
0,1500597773,21.0
1,1500684173,32.0
2,1500770573,3.0
3,1500856973,77.0
4,1500943373,37.0
5,1501029773,41.0
6,1501116173,3.0
7,1501202573,36.0
8,1501288973,0.0
9,1501375373,41.0
10,1501461773,63.0
11,1501548173,60.0
12,1501634573,74.0
13,1501720973,4.0
14,1501807373,0.0
15,1501893773,7.0
16,1501980173,76.0
17,1502066573,12.0
18,1502152973,87.0
19,1502239373,37.0
20,1502325773,90.0
21,1502412173,24.0
22,1502498573,7.0
23,1502584973,48.0
24,1502671373,29.0
25,1502757773,2.0
26,1502844173,26.0
27,1502930573,64.0
28,1503016973,67.0
29,1503103373,15.0
30,1503189773,55.0
31,1503276173,90.0
32,1503362573,46.0
33,1503448973,68.0
34,1503535373,57.0
35,1503621773,40.0
36,1503708173,15.0
37,1503794573,54.0
38,1503880973,69.0
39,1503967373,60.0
40,1504053773,8.0
41,1504140173,71.0
42,1504226573,4.0
43,1504312973,42.0
44,1504399373,57.0
45,1504485773,38.0
46,1504572173,63.0
47,1504658573,97.0
48,1504744973,10.0
49,1504831373,25.0
50,1504917773,85.0
51,1505004173,20.0
52,1505090573,13.0
53,1505176973,27.0
54,1505263373,15.0
55,1505349773,61.0
56,1505436173,74.0
57,1505522573,62.0
58,1505608973,61.0
59,1505695373,69.0
60,1505781773,79.0
61,1505868173,17.0
62,1505954573,90.0
63,1506040973,49.0
64,1506127373,34.0
65,1506213773,67.0
66,1506300173,92.0
67,1506386573,83.0
68,1506472973,56.0
69,1506559373,81.0
70,1506645773,31.0
71,1506732173,10.0
72,1506818573,62.0
73,1506904973,97.0
74,1506991373,64.0
75,1507077773,10.0
76,1507164173,17.0
77,1507250573,82.0
78,1507336973,47.0
79,1507423373,19.0
80,1507509773,51.0
81,1507596173,78.0
82,1507682573,30.0
83,1507768973,68.0
84,1507855373,57.0
85,1507941773,32.0
86,1508028173,52.0
87,1508114573,82.0
88,1508200973,79.0
89,1508287373,62.0
90,1508373773,32.0
91,1508460173,28.0
92,1508546573,70.0
93,1508632973,56.0
94,1508719373,15.0
95,1508805773,81.0
96,1508892173,35.0
97,1508978573,16.0
98,1509064973,66.0
99,1509151373,20.0
