,Unnamed: 0,x
0,1500597844,42.0
1,1500684244,82.0
2,1500770644,69.0
3,1500857044,42.0
4,1500943444,91.0
5,1501029844,86.0
6,1501116244,75.0
7,1501202644,24.0
8,1501289044,27.0
9,1501375444,94.0
10,1501461844,56.0
11,1501548244,19.0
12,1501634644,89.0
13,1501721044,5.0
14,1501807444,50.0
15,1501893844,41.0
16,1501980244,46.0
17,1502066644,34.0
18,1502153044,85.0
19,1502239444,5.0
20,1502325844,71.0
21,1502412244,65.0
22,1502498644,97.0
23,1502585044,47.0
24,1502671444,71.0
25,1502757844,62.0
26,1502844244,34.0
27,1502930644,34.0
28,1503017044,41.0
29,1503103444,55.0
30,1503189844,73.0
31,1503276244,97.0
32,1503362644,71.0
33,1503449044,98.0
34,1503535444,5.0
35,1503621844,26.0
36,1503708244,48.0
37,1503794644,19.0
38,1503881044,83.0
39,1503967444,15.0
40,1504053844,8.0
41,1504140244,26.0
42,1504226644,69.0
43,1504313044,65.0
44,1504399444,68.0
45,1504485844,4.0
46,1504572244,8.0
47,1504658644,66.0
48,1504745044,35.0
49,1504831444,32.0
50,1504917844,38.0
51,1505004244,71.0
52,1505090644,84.0
53,1505177044,15.0
54,1505263444,71.0
55,1505349844,10.0
56,1505436244,6.0
57,1505522644,96.0
58,1505609044,37.0
59,1505695444,21.0
60,1505781844,89.0
61,1505868244,72.0
62,1505954644,11.0
63,1506041044,47.0
64,1506127444,21.0
65,1506213844,75.0
66,1506300244,69.0
67,1506386644,47.0
68,1506473044,51.0
69,1506559444,62.0
70,1506645844,78.0
71,1506732244,51.0
72,1506818644,50.0
73,1506905044,79.0
74,1506991444,26.0
75,1507077844,54.0
76,1507164244,36.0
77,1507250644,57.0
78,1507337044,9.0
79,1507423444,45.0
80,1507509844,47.0
81,1507596244,35.0
82,1507682644,0.0
83,1507769044,78.0
84,1507855444,11.0
85,1507941844,45.0
86,1508028244,42.0
87,1508114644,5.0
88,1508201044,17.0
89,1508287444,10.0
90,1508373844,21.0
91,1508460244,81.0
92,1508546644,3.0
93,1508633044,40.0
94,1508719444,65.0
95,1508805844,94.0
96,1508892244,32.0
97,1508978644,18.0
98,1509065044,7.0
99,1509151444,60.0
