,Unnamed: 0,x
0,1500597844,12.0
1,1500684244,90.0
2,1500770644,15.0
3,1500857044,82.0
4,1500943444,55.0
5,1501029844,92.0
6,1501116244,38.0
7,1501202644,31.0
8,1501289044,85.0
9,1501375444,79.0
10,1501461844,35.0
11,1501548244,52.0
12,1501634644,17.0
13,1501721044,60.0
14,1501807444,92.0
15,1501893844,19.0
16,1501980244,85.0
17,1502066644,11.0
18,1502153044,90.0
19,1502239444,70.0
20,1502325844,48.0
21,1502412244,77.0
22,1502498644,75.0
23,1502585044,20.0
24,1502671444,78.0
25,1502757844,61.0
26,1502844244,73.0
27,1502930644,25.0
28,1503017044,58.0
29,1503103444,21.0
30,1503189844,64.0
31,1503276244,12.0
32,1503362644,12.0
33,1503449044,53.0
34,1503535444,31.0
35,1503621844,20.0
36,1503708244,98.0
37,1503794644,28.0
38,1503881044,52.0
39,1503967444,28.0
40,1504053844,51.0
41,1504140244,27.0
42,1504226644,84.0
43,1504313044,32.0
44,1504399444,2.0
45,1504485844,8.0
46,1504572244,54.0
47,1504658644,35.0
48,1504745044,7.0
49,1504831444,79.0
50,1504917844,30.0
51,1505004244,98.0
52,1505090644,10.0
53,1505177044,72.0
54,1505263444,94.0
55,1505349844,15.0
56,1505436244,21.0
57,1505522644,48.0
58,1505609044,18.0
59,1505695444,96.0
60,1505781844,40.0
61,1505868244,87.0
62,1505954644,83.0
63,1506041044,74.0
64,1506127444,93.0
65,1506213844,65.0
66,1506300244,32.0
67,1506386644,32.0
68,1506473044,58.0
69,1506559444,31.0
70,1506645844,63.0
71,1506732244,57.0
72,1506818644,64.0
73,1506905044,19.0
74,1506991444,77.0
75,1507077844,45.0
76,1507164244,68.0
77,1507250644,69.0
78,1507337044,48.0
79,1507423444,11.0
80,1507509844,52.0
81,1507596244,58.0
82,1507682644,40.0
83,1507769044,40.0
84,1507855444,66.0
85,1507941844,62.0
86,1508028244,10.0
87,1508114644,62.0
88,1508201044,79.0
89,1508287444,28.0
90,1508373844,66.0
91,1508460244,36.0
92,1508546644,10.0
93,1508633044,30.0
94,1508719444,95.0
95,1508805844,96.0
96,1508892244,3.0
97,1508978644,27.0
98,1509065044,14.0
99,1509151444,48.0
