,Unnamed: 0,x
0,1500597838,27.0
1,1500684238,45.0
2,1500770638,60.0
3,1500857038,96.0
4,1500943438,53.0
5,1501029838,63.0
6,1501116238,93.0
7,1501202638,31.0
8,1501289038,97.0
9,1501375438,17.0
10,1501461838,47.0
11,1501548238,87.0
12,1501634638,93.0
13,1501721038,46.0
14,1501807438,89.0
15,1501893838,46.0
16,1501980238,9.0
17,1502066638,71.0
18,1502153038,56.0
19,1502239438,14.0
20,1502325838,25.0
21,1502412238,46.0
22,1502498638,54.0
23,1502585038,25.0
24,1502671438,8.0
25,1502757838,35.0
26,1502844238,56.0
27,1502930638,26.0
28,1503017038,97.0
29,1503103438,88.0
30,1503189838,49.0
31,1503276238,30.0
32,1503362638,15.0
33,1503449038,58.0
34,1503535438,40.0
35,1503621838,27.0
36,1503708238,29.0
37,1503794638,74.0
38,1503881038,14.0
39,1503967438,51.0
40,1504053838,21.0
41,1504140238,87.0
42,1504226638,93.0
43,1504313038,97.0
44,1504399438,40.0
45,1504485838,30.0
46,1504572238,38.0
47,1504658638,80.0
48,1504745038,11.0
49,1504831438,81.0
50,1504917838,87.0
51,1505004238,19.0
52,1505090638,69.0
53,1505177038,56.0
54,1505263438,40.0
55,1505349838,59.0
56,1505436238,73.0
57,1505522638,30.0
58,1505609038,84.0
59,1505695438,69.0
60,1505781838,57.0
61,1505868238,38.0
62,1505954638,29.0
63,1506041038,93.0
64,1506127438,18.0
65,1506213838,9.0
66,1506300238,50.0
67,1506386638,73.0
68,1506473038,94.0
69,1506559438,49.0
70,1506645838,96.0
71,1506732238,3.0
72,1506818638,16.0
73,1506905038,30.0
74,1506991438,22.0
75,1507077838,79.0
76,1507164238,61.0
77,1507250638,75.0
78,1507337038,38.0
79,1507423438,6.0
80,1507509838,10.0
81,1507596238,3.0
82,1507682638,92.0
83,1507769038,54.0
84,1507855438,60.0
85,1507941838,31.0
86,1508028238,89.0
87,1508114638,48.0
88,1508201038,15.0
89,1508287438,53.0
90,1508373838,44.0
91,1508460238,37.0
92,1508546638,51.0
93,1508633038,90.0
94,1508719438,74.0
95,1508805838,4.0
96,1508892238,52.0
97,1508978638,62.0
98,1509065038,34.0
99,1509151438,13.0
