,Unnamed: 0,x
0,1500597842,52.0
1,1500684242,90.0
2,1500770642,98.0
3,1500857042,72.0
4,1500943442,32.0
5,1501029842,72.0
6,1501116242,59.0
7,1501202642,33.0
8,1501289042,65.0
9,1501375442,60.0
10,1501461842,90.0
11,1501548242,11.0
12,1501634642,14.0
13,1501721042,39.0
14,1501807442,32.0
15,1501893842,7.0
16,1501980242,4.0
17,1502066642,90.0
18,1502153042,48.0
19,1502239442,71.0
20,1502325842,39.0
21,1502412242,96.0
22,1502498642,87.0
23,1502585042,64.0
24,1502671442,16.0
25,1502757842,10.0
26,1502844242,31.0
27,1502930642,90.0
28,1503017042,45.0
29,1503103442,68.0
30,1503189842,1.0
31,1503276242,36.0
32,1503362642,36.0
33,1503449042,63.0
34,1503535442,42.0
35,1503621842,35.0
36,1503708242,44.0
37,1503794642,52.0
38,1503881042,71.0
39,1503967442,70.0
40,1504053842,20.0
41,1504140242,1.0
42,1504226642,50.0
43,1504313042,3.0
44,1504399442,41.0
45,1504485842,11.0
46,1504572242,30.0
47,1504658642,10.0
48,1504745042,51.0
49,1504831442,27.0
50,1504917842,47.0
51,1505004242,12.0
52,1505090642,81.0
53,1505177042,22.0
54,1505263442,31.0
55,1505349842,49.0
56,1505436242,32.0
57,1505522642,6.0
58,1505609042,10.0
59,1505695442,67.0
60,1505781842,60.0
61,1505868242,21.0
62,1505954642,73.0
63,1506041042,14.0
64,1506127442,84.0
65,1506213842,30.0
66,1506300242,22.0
67,1506386642,46.0
68,1506473042,4.0
69,1506559442,15.0
70,1506645842,35.0
71,1506732242,5.0
72,1506818642,9.0
73,1506905042,77.0
74,1506991442,84.0
75,1507077842,87.0
76,1507164242,59.0
77,1507250642,80.0
78,1507337042,89.0
79,1507423442,66.0
80,1507509842,31.0
81,1507596242,85.0
82,1507682642,42.0
83,1507769042,82.0
84,1507855442,72.0
85,1507941842,35.0
86,1508028242,44.0
87,1508114642,17.0
88,1508201042,87.0
89,1508287442,96.0
90,1508373842,35.0
91,1508460242,74.0
92,1508546642,79.0
93,1508633042,45.0
94,1508719442,46.0
95,1508805842,4.0
96,1508892242,99.0
97,1508978642,25.0
98,1509065042,25.0
99,1509151442,82.0
