,Unnamed: 0,x
0,1500597777,73.0
1,1500684177,67.0
2,1500770577,11.0
3,1500856977,64.0
4,1500943377,3.0
5,1501029777,82.0
6,1501116177,17.0
7,1501202577,11.0
8,1501288977,89.0
9,1501375377,53.0
10,1501461777,14.0
11,1501548177,68.0
12,1501634577,72.0
13,1501720977,69.0
14,1501807377,68.0
15,1501893777,96.0
16,1501980177,38.0
17,1502066577,62.0
18,1502152977,51.0
19,1502239377,8.0
20,1502325777,54.0
21,1502412177,95.0
22,1502498577,13.0
23,1502584977,82.0
24,1502671377,98.0
25,1502757777,39.0
26,1502844177,55.0
27,1502930577,88.0
28,1503016977,30.0
29,1503103377,13.0
30,1503189777,10.0
31,1503276177,48.0
32,1503362577,93.0
33,1503448977,60.0
34,1503535377,62.0
35,1503621777,93.0
36,1503708177,29.0
37,1503794577,17.0
38,1503880977,29.0
39,1503967377,97.0
40,1504053777,53.0
41,1504140177,28.0
42,1504226577,3.0
43,1504312977,5.0
44,1504399377,24.0
45,1504485777,33.0
46,1504572177,21.0
47,1504658577,59.0
48,1504744977,46.0
49,1504831377,49.0
50,1504917777,14.0
51,1505004177,61.0
52,1505090577,35.0
53,1505176977,80.0
54,1505263377,56.0
55,1505349777,19.0
56,1505436177,36.0
57,1505522577,30.0
58,1505608977,44.0
59,1505695377,26.0
60,1505781777,42.0
61,1505868177,56.0
62,1505954577,99.0
63,1506040977,50.0
64,1506127377,12.0
65,1506213777,81.0
66,1506300177,40.0
67,1506386577,47.0
68,1506472977,65.0
69,1506559377,83.0
70,1506645777,2.0
71,1506732177,39.0
72,1506818577,60.0
73,1506904977,98.0
74,1506991377,16.0
75,1507077777,13.0
76,1507164177,24.0
77,1507250577,99.0
78,1507336977,17.0
79,1507423377,55.0
80,1507509777,75.0
81,1507596177,30.0
82,1507682577,16.0
83,1507768977,25.0
84,1507855377,94.0
85,1507941777,94.0
86,1508028177,39.0
87,1508114577,73.0
88,1508200977,57.0
89,1508287377,84.0
90,1508373777,35.0
91,1508460177,37.0
92,1508546577,63.0
93,1508632977,73.0
94,1508719377,40.0
95,1508805777,31.0
96,1508892177,7.0
97,1508978577,17.0
98,1509064977,57.0
99,1509151377,29.0
