,Unnamed: 0,x
0,1500597778,35.0
1,1500684178,40.0
2,1500770578,74.0
3,1500856978,4.0
4,1500943378,72.0
5,1501029778,21.0
6,1501116178,21.0
7,1501202578,83.0
8,1501288978,30.0
9,1501375378,81.0
10,1501461778,75.0
11,1501548178,18.0
12,1501634578,69.0
13,1501720978,49.0
14,1501807378,97.0
15,1501893778,78.0
16,1501980178,5.0
17,1502066578,1.0
18,1502152978,43.0
19,1502239378,78.0
20,1502325778,41.0
21,1502412178,91.0
22,1502498578,50.0
23,1502584978,81.0
24,1502671378,81.0
25,1502757778,66.0
26,1502844178,45.0
27,1502930578,71.0
28,1503016978,19.0
29,1503103378,38.0
30,1503189778,70.0
31,1503276178,78.0
32,1503362578,83.0
33,1503448978,24.0
34,1503535378,46.0
35,1503621778,56.0
36,1503708178,34.0
37,1503794578,27.0
38,1503880978,82.0
39,1503967378,43.0
40,1504053778,20.0
41,1504140178,2.0
42,1504226578,69.0
43,1504312978,26.0
44,1504399378,64.0
45,1504485778,42.0
46,1504572178,75.0
47,1504658578,21.0
48,1504744978,73.0
49,1504831378,68.0
50,1504917778,97.0
51,1505004178,63.0
52,1505090578,30.0
53,1505176978,80.0
54,1505263378,74.0
55,1505349778,48.0
56,1505436178,62.0
57,1505522578,71.0
58,1505608978,28.0
59,1505695378,51.0
60,1505781778,82.0
61,1505868178,67.0
62,1505954578,51.0
63,1506040978,3.0
64,1506127378,97.0
65,1506213778,59.0
66,1506300178,94.0
67,1506386578,49.0
68,1506472978,64.0
69,1506559378,99.0
70,1506645778,33.0
71,1506732178,80.0
72,1506818578,60.0
73,1506904978,57.0
74,1506991378,28.0
75,1507077778,87.0
76,1507164178,73.0
77,1507250578,1.0
78,1507336978,47.0
79,1507423378,50.0
80,1507509778,26.0
81,1507596178,10.0
82,1507682578,27.0
83,1507768978,44.0
84,1507855378,1.0
85,1507941778,9.0
86,1508028178,16.0
87,1508114578,14.0
88,1508200978,96.0
89,1508287378,30.0
90,1508373778,4.0
91,1508460178,56.0
92,1508546578,39.0
93,1508632978,71.0
94,1508719378,22.0
95,1508805778,23.0
96,1508892178,24.0
97,1508978578,32.0
98,1509064978,91.0
99,1509151378,40.0
