,Unnamed: 0,x
0,1500597840,11.0
1,1500684240,86.0
2,1500770640,87.0
3,1500857040,16.0
4,1500943440,77.0
5,1501029840,78.0
6,1501116240,22.0
7,1501202640,95.0
8,1501289040,77.0
9,1501375440,86.0
10,1501461840,67.0
11,1501548240,85.0
12,1501634640,16.0
13,1501721040,60.0
14,1501807440,2.0
15,1501893840,11.0
16,1501980240,24.0
17,1502066640,25.0
18,1502153040,15.0
19,1502239440,54.0
20,1502325840,36.0
21,1502412240,83.0
22,1502498640,45.0
23,1502585040,22.0
24,1502671440,14.0
25,1502757840,34.0
26,1502844240,66.0
27,1502930640,65.0
28,1503017040,46.0
29,1503103440,45.0
30,1503189840,94.0
31,1503276240,49.0
32,1503362640,80.0
33,1503449040,10.0
34,1503535440,37.0
35,1503621840,38.0
36,1503708240,59.0
37,1503794640,85.0
38,1503881040,39.0
39,1503967440,17.0
40,1504053840,82.0
41,1504140240,99.0
42,1504226640,81.0
43,1504313040,88.0
44,1504399440,60.0
45,1504485840,30.0
46,1504572240,62.0
47,1504658640,7.0
48,1504745040,21.0
49,1504831440,88.0
50,1504917840,82.0
51,1505004240,20.0
52,1505090640,88.0
53,1505177040,92.0
54,1505263440,22.0
55,1505349840,71.0
56,1505436240,20.0
57,1505522640,27.0
58,1505609040,31.0
59,1505695440,22.0
60,1505781840,70.0
61,1505868240,13.0
62,1505954640,99.0
63,1506041040,28.0
64,1506127440,16.0
65,1506213840,92.0
66,1506300240,66.0
67,1506386640,88.0
68,1506473040,11.0
69,1506559440,59.0
70,1506645840,28.0
71,1506732240,3.0
72,1506818640,82.0
73,1506905040,99.0
74,1506991440,26.0
75,1507077840,4.0
76,1507164240,32.0
77,1507250640,98.0
78,1507337040,62.0
79,1507423440,10.0
80,1507509840,12.0
81,1507596240,57.0
82,1507682640,39.0
83,1507769040,32.0
84,1507855440,59.0
85,1507941840,15.0
86,1508028240,90.0
87,1508114640,62.0
88,1508201040,51.0
89,1508287440,43.0
90,1508373840,54.0
91,1508460240,76.0
92,1508546640,98.0
93,1508633040,65.0
94,1508719440,53.0
95,1508805840,32.0
96,1508892240,22.0
97,1508978640,63.0
98,1509065040,0.0
99,1509151440,33.0
