,Unnamed: 0,x
0,1500597840,63.0
1,1500684240,31.0
2,1500770640,28.0
3,1500857040,43.0
4,1500943440,33.0
5,1501029840,87.0
6,1501116240,43.0
7,1501202640,62.0
8,1501289040,16.0
9,1501375440,62.0
10,1501461840,59.0
11,1501548240,17.0
12,1501634640,21.0
13,1501721040,65.0
14,1501807440,1.0
15,1501893840,83.0
16,1501980240,70.0
17,1502066640,65.0
18,1502153040,38.0
19,1502239440,77.0
20,1502325840,20.0
21,1502412240,0.0
22,1502498640,89.0
23,1502585040,0.0
24,1502671440,27.0
25,1502757840,5.0
26,1502844240,40.0
27,1502930640,88.0
28,1503017040,32.0
29,1503103440,93.0
30,1503189840,61.0
31,1503276240,13.0
32,1503362640,58.0
33,1503449040,54.0
34,1503535440,18.0
35,1503621840,78.0
36,1503708240,84.0
37,1503794640,98.0
38,1503881040,87.0
39,1503967440,36.0
40,1504053840,2.0
41,1504140240,68.0
42,1504226640,15.0
43,1504313040,15.0
44,1504399440,23.0
45,1504485840,53.0
46,1504572240,83.0
47,1504658640,76.0
48,1504745040,35.0
49,1504831440,45.0
50,1504917840,90.0
51,1505004240,37.0
52,1505090640,76.0
53,1505177040,55.0
54,1505263440,61.0
55,1505349840,14.0
56,1505436240,31.0
57,1505522640,58.0
58,1505609040,62.0
59,1505695440,47.0
60,1505781840,29.0
61,1505868240,69.0
62,1505954640,18.0
63,1506041040,55.0
64,1506127440,46.0
65,1506213840,90.0
66,1506300240,14.0
67,1506386640,86.0
68,1506473040,7.0
69,1506559440,79.0
70,1506645840,47.0
71,1506732240,34.0
72,1506818640,85.0
73,1506905040,79.0
74,1506991440,51.0
75,1507077840,8.0
76,1507164240,67.0
77,1507250640,81.0
78,1507337040,54.0
79,1507423440,31.0
80,1507509840,2.0
81,1507596240,82.0
82,1507682640,28.0
83,1507769040,3.0
84,1507855440,77.0
85,1507941840,72.0
86,1508028240,99.0
87,1508114640,35.0
88,1508201040,73.0
89,1508287440,39.0
90,1508373840,16.0
91,1508460240,28.0
92,1508546640,71.0
93,1508633040,96.0
94,1508719440,13.0
95,1508805840,7.0
96,1508892240,62.0
97,1508978640,78.0
98,1509065040,7.0
99,1509151440,50.0
