2017-07-25,57.0
2017-07-26,16.0
2017-07-27,14.0
2017-07-28,21.0
2017-07-29,36.0
2017-07-30,21.0
2017-07-31,0.0
2017-08-01,15.0
2017-08-02,35.0
2017-08-03,25.0
2017-08-04,60.0
2017-08-05,39.0
2017-08-06,6.0
2017-08-07,5.0
2017-08-08,99.0
2017-08-09,83.0
2017-08-10,20.0
2017-08-11,63.0
2017-08-12,99.0
2017-08-13,14.0
2017-08-14,44.0
2017-08-15,37.0
2017-08-16,5.0
2017-08-17,94.0
2017-08-18,1.0
2017-08-19,37.0
2017-08-20,48.0
2017-08-21,12.0
2017-08-22,91.0
2017-08-23,7.0
2017-08-24,41.0
2017-08-25,82.0
2017-08-26,60.0
2017-08-27,53.0
2017-08-28,17.0
2017-08-29,3.0
2017-08-30,90.0
2017-08-31,38.0
2017-09-01,68.0
2017-09-02,97.0
2017-09-03,39.0
2017-09-04,29.0
2017-09-05,99.0
2017-09-06,87.0
2017-09-07,99.0
2017-09-08,43.0
2017-09-09,46.0
2017-09-10,16.0
2017-09-11,58.0
2017-09-12,94.0
2017-09-13,37.0
2017-09-14,26.0
2017-09-15,10.0
2017-09-16,72.0
2017-09-17,95.0
2017-09-18,0.0
2017-09-19,95.0
2017-09-20,11.0
2017-09-21,4.0
2017-09-22,58.0
2017-09-23,90.0
2017-09-24,81.0
2017-09-25,21.0
2017-09-26,20.0
2017-09-27,40.0
2017-09-28,65.0
2017-09-29,25.0
2017-09-30,48.0
2017-10-01,37.0
2017-10-02,7.0
2017-10-03,48.0
2017-10-04,75.0
2017-10-05,94.0
2017-10-06,53.0
2017-10-07,96.0
2017-10-08,12.0
2017-10-09,38.0
2017-10-10,33.0
2017-10-11,62.0
2017-10-12,73.0
2017-10-13,53.0
2017-10-14,57.0
2017-10-15,76.0
2017-10-16,68.0
2017-10-17,28.0
2017-10-18,18.0
2017-10-19,56.0
2017-10-20,47.0
2017-10-21,50.0
2017-10-22,76.0
2017-10-23,67.0
2017-10-24,66.0
2017-10-25,58.0
2017-10-26,76.0
2017-10-27,72.0
2017-10-28,58.0
2017-10-29,55.0
2017-10-30,76.0
2017-10-31,91.0
2017-11-01,83.0
