2017-07-25,28.0
2017-07-26,23.0
2017-07-27,23.0
2017-07-28,94.0
2017-07-29,6.0
2017-07-30,30.0
2017-07-31,71.0
2017-08-01,57.0
2017-08-02,6.0
2017-08-03,21.0
2017-08-04,17.0
2017-08-05,74.0
2017-08-06,80.0
2017-08-07,1.0
2017-08-08,17.0
2017-08-09,5.0
2017-08-10,40.0
2017-08-11,48.0
2017-08-12,85.0
2017-08-13,78.0
2017-08-14,40.0
2017-08-15,26.0
2017-08-16,6.0
2017-08-17,7.0
2017-08-18,97.0
2017-08-19,26.0
2017-08-20,90.0
2017-08-21,61.0
2017-08-22,97.0
2017-08-23,88.0
2017-08-24,17.0
2017-08-25,59.0
2017-08-26,18.0
2017-08-27,6.0
2017-08-28,19.0
2017-08-29,23.0
2017-08-30,26.0
2017-08-31,98.0
2017-09-01,15.0
2017-09-02,94.0
2017-09-03,24.0
2017-09-04,38.0
2017-09-05,77.0
2017-09-06,0.0
2017-09-07,19.0
2017-09-08,32.0
2017-09-09,1.0
2017-09-10,59.0
2017-09-11,67.0
2017-09-12,75.0
2017-09-13,56.0
2017-09-14,31.0
2017-09-15,34.0
2017-09-16,4.0
2017-09-17,9.0
2017-09-18,65.0
2017-09-19,37.0
2017-09-20,74.0
2017-09-21,95.0
2017-09-22,35.0
2017-09-23,95.0
2017-09-24,33.0
2017-09-25,45.0
2017-09-26,9.0
2017-09-27,56.0
2017-09-28,59.0
2017-09-29,94.0
2017-09-30,33.0
2017-10-01,9.0
2017-10-02,94.0
2017-10-03,59.0
2017-10-04,83.0
2017-10-05,31.0
2017-10-06,5.0
2017-10-07,31.0
2017-10-08,91.0
2017-10-09,34.0
2017-10-10,35.0
2017-10-11,14.0
2017-10-12,18.0
2017-10-13,42.0
2017-10-14,42.0
2017-10-15,98.0
2017-10-16,17.0
2017-10-17,53.0
2017-10-18,58.0
2017-10-19,14.0
2017-10-20,9.0
2017-10-21,36.0
2017-10-22,20.0
2017-10-23,63.0
2017-10-24,95.0
2017-10-25,98.0
2017-10-26,29.0
2017-10-27,83.0
2017-10-28,4.0
2017-10-29,30.0
2017-10-30,3.0
2017-10-31,63.0
2017-11-01,23.0
