date,y
2017-08-03 11:31:21.890016,3005.0
2017-08-04 11:31:21.890016,3034.54307657144
2017-08-05 11:31:21.890016,3064.0824570458244
2017-08-06 11:31:21.890016,3093.6144458827175
2017-08-07 11:31:21.890016,3123.135348654836
2017-08-08 11:31:21.890016,3152.6414726044172
2017-08-09 11:31:21.890016,3182.129127199335
2017-08-10 11:31:21.890016,3211.59462468888
2017-08-11 11:31:21.890016,3241.034280659121
2017-08-12 11:31:21.890016,3270.444414587766
2017-08-13 11:31:21.890016,3299.8213503984325
2017-08-14 11:31:21.890016,3329.1614170142525
2017-08-15 11:31:21.890016,3358.4609489107233
2017-08-16 11:31:21.890016,3387.7162866677227
2017-08-17 11:31:21.890016,3416.9237775206025
2017-08-18 11:31:21.890016,3446.079775910282
2017-08-19 11:31:21.890016,3475.1806440322566
2017-08-20 11:31:21.890016,3504.222752384437
2017-08-21 11:31:21.890016,3533.2024803137397
2017-08-22 11:31:21.890016,3562.1162165613423
2017-08-23 11:31:21.890016,3590.960359806528
2017-08-24 11:31:21.890016,3619.731319209029
2017-08-25 11:31:21.890016,3648.4255149497967
2017-08-26 11:31:21.890016,3677.039378770106
2017-08-27 11:31:21.890016,3705.569354508925
2017-08-28 11:31:21.890016,3734.011898638456
2017-08-29 11:31:21.890016,3762.3634807977833
2017-08-30 11:31:21.890016,3790.620584324526
2017-08-31 11:31:21.890016,3818.7797067844404
2017-09-01 11:31:21.890016,3846.837360498869
2017-09-02 11:31:21.890016,3874.790073069976
2017-09-03 11:31:21.890016,3902.634387903675
2017-09-04 11:31:21.890016,3930.3668647301797
2017-09-05 11:31:21.890016,3957.984080122096
2017-09-06 11:31:21.890016,3985.4826280099796
2017-09-07 11:31:21.890016,4012.859120195274
2017-09-08 11:31:21.890016,4040.110186860564
2017-09-09 11:31:21.890016,4067.2324770770556
2017-09-10 11:31:21.890016,4094.222659309213
2017-09-11 11:31:21.890016,4121.07742191648
2017-09-12 11:31:21.890016,4147.793473651996
2017-09-13 11:31:21.890016,4174.367544158245
2017-09-14 11:31:21.890016,4200.796384459568
2017-09-15 11:31:21.890016,4227.076767451435
2017-09-16 11:31:21.890016,4253.205488386443
2017-09-17 11:31:21.890016,4279.179365356938
2017-09-18 11:31:21.890016,4304.9952397741945
2017-09-19 11:31:21.890016,4330.649976844093
2017-09-20 11:31:21.890016,4356.1404660392045
2017-09-21 11:31:21.890016,4381.463621567226
2017-09-22 11:31:21.890016,4406.616382835691
2017-09-23 11:31:21.890016,4431.595714912878
2017-09-24 11:31:21.890016,4456.398608984867
2017-09-25 11:31:21.890016,4481.022082808651
2017-09-26 11:31:21.890016,4505.4631811612535
2017-09-27 11:31:21.890016,4529.718976284773
2017-09-28 11:31:21.890016,4553.786568327291
2017-09-29 11:31:21.890016,4577.663085779583
2017-09-30 11:31:21.890016,4601.345685907554
2017-10-01 11:31:21.890016,4624.8315551803435
2017-10-02 11:31:21.890016,4648.117909694037
2017-10-03 11:31:21.890016,4671.201995590906
2017-10-04 11:31:21.890016,4694.0810894741335
2017-10-05 11:31:21.890016,4716.752498817946
2017-10-06 11:31:21.890016,4739.213562373095
2017-10-07 11:31:21.890016,4761.461650567637
2017-10-08 11:31:21.890016,4783.494165902934
2017-10-09 11:31:21.890016,4805.308543344825
2017-10-10 11:31:21.890016,4826.902250709918
2017-10-11 11:31:21.890016,4848.272789046919
2017-10-12 11:31:21.890016,4869.417693012969
2017-10-13 11:31:21.890016,4890.334531244918
2017-10-14 11:31:21.890016,4911.020906725474
2017-10-15 11:31:21.890016,4931.474457144189
2017-10-16 11:31:21.890016,4951.692855253213
2017-10-17 11:31:21.890016,4971.673809217767
2017-10-18 11:31:21.890016,4991.41506296129
2017-10-19 11:31:21.890016,5010.91439650519
2017-10-20 11:31:21.890016,5030.169626303167
2017-10-21 11:31:21.890016,5049.17860557005
2017-10-22 11:31:21.890016,5067.93922460509
2017-10-23 11:31:21.890016,5086.449411109676
2017-10-24 11:31:21.890016,5104.707130499414
2017-10-25 11:31:21.890016,5122.7103862105305
2017-10-26 11:31:21.890016,5140.457220000544
2017-10-27 11:31:21.890016,5157.945712243173
2017-10-28 11:31:21.890016,5175.173982217422
2017-10-29 11:31:21.890016,5192.140188390813
2017-10-30 11:31:21.890016,5208.84252869671
2017-10-31 11:31:21.890016,5225.279240805708
2017-11-01 11:31:21.890016,5241.44860239103
2017-11-02 11:31:21.890016,5257.348931387907
2017-11-03 11:31:21.890016,5272.978586246887
2017-11-04 11:31:21.890016,5288.335966181045
2017-11-05 11:31:21.890016,5303.419511407062
2017-11-06 11:31:21.890016,5318.227703380116
2017-11-07 11:31:21.890016,5332.759065022574
2017-11-08 11:31:21.890016,5347.012160946431
2017-11-09 11:31:21.890016,5360.985597669478
2017-11-10 11:31:21.890016,5374.67802382515
2017-11-11 11:31:21.890016,5388.088130366042
2017-11-12 11:31:21.890016,5401.214650761042
2017-11-13 11:31:21.890016,5414.056361186073
2017-11-14 11:31:21.890016,5426.612080708388
2017-11-15 11:31:21.890016,5438.880671464418
2017-11-16 11:31:21.890016,5450.861038831132
2017-11-17 11:31:21.890016,5462.55213159088
2017-11-18 11:31:21.890016,5473.952942089704
2017-11-19 11:31:21.890016,5485.0625063890875
2017-11-20 11:31:21.890016,5495.87990441112
2017-11-21 11:31:21.890016,5506.404260077057
2017-11-22 11:31:21.890016,5516.634741439255
2017-11-23 11:31:21.890016,5526.570560806461
2017-11-24 11:31:21.890016,5536.2109748624325
2017-11-25 11:31:21.890016,5545.555284777883
2017-11-26 11:31:21.890016,5554.602836315717
2017-11-27 11:31:21.890016,5563.353019929562
2017-11-28 11:31:21.890016,5571.80527085556
2017-11-29 11:31:21.890016,5579.95906919742
2017-11-30 11:31:21.890016,5587.813940004712
2017-12-01 11:31:21.890016,5595.369453344394
2017-12-02 11:31:21.890016,5602.625224365556
2017-12-03 11:31:21.890016,5609.58091335738
2017-12-04 11:31:21.890016,5616.236225800299
2017-12-05 11:31:21.890016,5622.590912410345
2017-12-06 11:31:21.890016,5628.644769176699
2017-12-07 11:31:21.890016,5634.397637392409
2017-12-08 11:31:21.890016,5639.849403678289
2017-12-09 11:31:21.890016,5645.0
2017-12-10 11:31:21.890016,5649.849403678289
2017-12-11 11:31:21.890016,5654.397637392409
2017-12-12 11:31:21.890016,5658.644769176699
2017-12-13 11:31:21.890016,5662.590912410345
2017-12-14 11:31:21.890016,5666.236225800299
2017-12-15 11:31:21.890016,5669.58091335738
2017-12-16 11:31:21.890016,5672.625224365556
2017-12-17 11:31:21.890016,5675.369453344394
2017-12-18 11:31:21.890016,5677.813940004712
2017-12-19 11:31:21.890016,5679.95906919742
2017-12-20 11:31:21.890016,5681.80527085556
2017-12-21 11:31:21.890016,5683.353019929562
2017-12-22 11:31:21.890016,5684.602836315717
2017-12-23 11:31:21.890016,5685.555284777883
2017-12-24 11:31:21.890016,5686.2109748624325
2017-12-25 11:31:21.890016,5686.570560806461
2017-12-26 11:31:21.890016,5686.634741439255
2017-12-27 11:31:21.890016,5686.404260077057
2017-12-28 11:31:21.890016,5685.87990441112
2017-12-29 11:31:21.890016,5685.0625063890875
2017-12-30 11:31:21.890016,5683.952942089704
2017-12-31 11:31:21.890016,5682.55213159088
2018-01-01 11:31:21.890016,5680.861038831132
2018-01-02 11:31:21.890016,5678.880671464418
2018-01-03 11:31:21.890016,5676.612080708388
2018-01-04 11:31:21.890016,5674.056361186073
2018-01-05 11:31:21.890016,5671.214650761043
2018-01-06 11:31:21.890016,5668.088130366042
2018-01-07 11:31:21.890016,5664.67802382515
2018-01-08 11:31:21.890016,5660.985597669478
2018-01-09 11:31:21.890016,5657.012160946431
2018-01-10 11:31:21.890016,5652.759065022574
2018-01-11 11:31:21.890016,5648.227703380116
2018-01-12 11:31:21.890016,5643.419511407062
2018-01-13 11:31:21.890016,5638.335966181045
2018-01-14 11:31:21.890016,5632.978586246887
2018-01-15 11:31:21.890016,5627.348931387908
2018-01-16 11:31:21.890016,5621.44860239103
2018-01-17 11:31:21.890016,5615.279240805708
2018-01-18 11:31:21.890016,5608.84252869671
2018-01-19 11:31:21.890016,5602.140188390813
2018-01-20 11:31:21.890016,5595.173982217423
2018-01-21 11:31:21.890016,5587.945712243174
2018-01-22 11:31:21.890016,5580.457220000544
2018-01-23 11:31:21.890016,5572.7103862105305
2018-01-24 11:31:21.890016,5564.707130499414
2018-01-25 11:31:21.890016,5556.4494111096765
2018-01-26 11:31:21.890016,5547.939224605091
2018-01-27 11:31:21.890016,5539.17860557005
2018-01-28 11:31:21.890016,5530.169626303167
2018-01-29 11:31:21.890016,5520.91439650519
2018-01-30 11:31:21.890016,5511.41506296129
2018-01-31 11:31:21.890016,5501.6738092177675
2018-02-01 11:31:21.890016,5491.692855253213
2018-02-02 11:31:21.890016,5481.47445714419
2018-02-03 11:31:21.890016,5471.020906725475
2018-02-04 11:31:21.890016,5460.334531244918
2018-02-05 11:31:21.890016,5449.41769301297
2018-02-06 11:31:21.890016,5438.272789046919
2018-02-07 11:31:21.890016,5426.902250709918
2018-02-08 11:31:21.890016,5415.308543344826
2018-02-09 11:31:21.890016,5403.494165902934
2018-02-10 11:31:21.890016,5391.461650567638
2018-02-11 11:31:21.890016,5379.213562373096
2018-02-12 11:31:21.890016,5366.752498817946
2018-02-13 11:31:21.890016,5354.081089474134
2018-02-14 11:31:21.890016,5341.201995590906
2018-02-15 11:31:21.890016,5328.117909694037
2018-02-16 11:31:21.890016,5314.831555180344
2018-02-17 11:31:21.890016,5301.345685907553
2018-02-18 11:31:21.890016,5287.663085779583
2018-02-19 11:31:21.890016,5273.786568327291
2018-02-20 11:31:21.890016,5259.718976284773
2018-02-21 11:31:21.890016,5245.463181161254
2018-02-22 11:31:21.890016,5231.022082808651
2018-02-23 11:31:21.890016,5216.398608984867
2018-02-24 11:31:21.890016,5201.595714912878
2018-02-25 11:31:21.890016,5186.616382835691
2018-02-26 11:31:21.890016,5171.463621567227
2018-02-27 11:31:21.890016,5156.1404660392045
2018-02-28 11:31:21.890016,5140.649976844093
2018-03-01 11:31:21.890016,5124.9952397741945
2018-03-02 11:31:21.890016,5109.179365356938
2018-03-03 11:31:21.890016,5093.205488386444
2018-03-04 11:31:21.890016,5077.076767451435
2018-03-05 11:31:21.890016,5060.796384459569
2018-03-06 11:31:21.890016,5044.367544158245
2018-03-07 11:31:21.890016,5027.793473651996
2018-03-08 11:31:21.890016,5011.0774219164805
2018-03-09 11:31:21.890016,4994.222659309214
2018-03-10 11:31:21.890016,4977.232477077056
2018-03-11 11:31:21.890016,4960.110186860564
2018-03-12 11:31:21.890016,4942.859120195274
2018-03-13 11:31:21.890016,4925.48262800998
2018-03-14 11:31:21.890016,4907.984080122096
2018-03-15 11:31:21.890016,4890.36686473018
2018-03-16 11:31:21.890016,4872.634387903676
2018-03-17 11:31:21.890016,4854.790073069977
2018-03-18 11:31:21.890016,4836.83736049887
2018-03-19 11:31:21.890016,4818.77970678444
2018-03-20 11:31:21.890016,4800.620584324526
2018-03-21 11:31:21.890016,4782.363480797783
2018-03-22 11:31:21.890016,4764.011898638456
2018-03-23 11:31:21.890016,4745.569354508925
2018-03-24 11:31:21.890016,4727.039378770107
2018-03-25 11:31:21.890016,4708.425514949797
