2017-07-28 09:44:01.437906,73.0
2017-07-29 09:44:01.437906,75.0
2017-07-30 09:44:01.437906,17.0
2017-07-31 09:44:01.437906,4.0
2017-08-01 09:44:01.437906,10.0
2017-08-02 09:44:01.437906,0.0
2017-08-03 09:44:01.437906,66.0
2017-08-04 09:44:01.437906,55.0
2017-08-05 09:44:01.437906,10.0
2017-08-06 09:44:01.437906,81.0
2017-08-07 09:44:01.437906,81.0
2017-08-08 09:44:01.437906,67.0
2017-08-09 09:44:01.437906,64.0
2017-08-10 09:44:01.437906,71.0
2017-08-11 09:44:01.437906,24.0
2017-08-12 09:44:01.437906,51.0
2017-08-13 09:44:01.437906,89.0
2017-08-14 09:44:01.437906,79.0
2017-08-15 09:44:01.437906,13.0
2017-08-16 09:44:01.437906,94.0
2017-08-17 09:44:01.437906,83.0
2017-08-18 09:44:01.437906,78.0
2017-08-19 09:44:01.437906,98.0
2017-08-20 09:44:01.437906,50.0
2017-08-21 09:44:01.437906,64.0
2017-08-22 09:44:01.437906,55.0
2017-08-23 09:44:01.437906,22.0
2017-08-24 09:44:01.437906,24.0
2017-08-25 09:44:01.437906,96.0
2017-08-26 09:44:01.437906,52.0
2017-08-27 09:44:01.437906,44.0
2017-08-28 09:44:01.437906,43.0
2017-08-29 09:44:01.437906,42.0
2017-08-30 09:44:01.437906,27.0
2017-08-31 09:44:01.437906,62.0
2017-09-01 09:44:01.437906,33.0
2017-09-02 09:44:01.437906,67.0
2017-09-03 09:44:01.437906,27.0
2017-09-04 09:44:01.437906,67.0
2017-09-05 09:44:01.437906,59.0
2017-09-06 09:44:01.437906,0.0
2017-09-07 09:44:01.437906,79.0
2017-09-08 09:44:01.437906,35.0
2017-09-09 09:44:01.437906,67.0
2017-09-10 09:44:01.437906,46.0
2017-09-11 09:44:01.437906,21.0
2017-09-12 09:44:01.437906,87.0
2017-09-13 09:44:01.437906,88.0
2017-09-14 09:44:01.437906,59.0
2017-09-15 09:44:01.437906,12.0
2017-09-16 09:44:01.437906,65.0
2017-09-17 09:44:01.437906,4.0
2017-09-18 09:44:01.437906,91.0
2017-09-19 09:44:01.437906,51.0
2017-09-20 09:44:01.437906,58.0
2017-09-21 09:44:01.437906,91.0
2017-09-22 09:44:01.437906,28.0
2017-09-23 09:44:01.437906,9.0
2017-09-24 09:44:01.437906,48.0
2017-09-25 09:44:01.437906,54.0
2017-09-26 09:44:01.437906,32.0
2017-09-27 09:44:01.437906,38.0
2017-09-28 09:44:01.437906,23.0
2017-09-29 09:44:01.437906,95.0
2017-09-30 09:44:01.437906,96.0
2017-10-01 09:44:01.437906,63.0
2017-10-02 09:44:01.437906,20.0
2017-10-03 09:44:01.437906,61.0
2017-10-04 09:44:01.437906,70.0
2017-10-05 09:44:01.437906,88.0
2017-10-06 09:44:01.437906,39.0
2017-10-07 09:44:01.437906,34.0
2017-10-08 09:44:01.437906,80.0
2017-10-09 09:44:01.437906,40.0
2017-10-10 09:44:01.437906,46.0
2017-10-11 09:44:01.437906,90.0
2017-10-12 09:44:01.437906,50.0
2017-10-13 09:44:01.437906,70.0
2017-10-14 09:44:01.437906,41.0
2017-10-15 09:44:01.437906,56.0
2017-10-16 09:44:01.437906,61.0
2017-10-17 09:44:01.437906,10.0
2017-10-18 09:44:01.437906,76.0
2017-10-19 09:44:01.437906,11.0
2017-10-20 09:44:01.437906,98.0
2017-10-21 09:44:01.437906,86.0
2017-10-22 09:44:01.437906,34.0
2017-10-23 09:44:01.437906,62.0
2017-10-24 09:44:01.437906,61.0
2017-10-25 09:44:01.437906,10.0
2017-10-26 09:44:01.437906,90.0
2017-10-27 09:44:01.437906,15.0
2017-10-28 09:44:01.437906,84.0
2017-10-29 09:44:01.437906,7.0
2017-10-30 09:44:01.437906,71.0
2017-10-31 09:44:01.437906,53.0
2017-11-01 09:44:01.437906,39.0
2017-11-02 09:44:01.437906,14.0
2017-11-03 09:44:01.437906,4.0
2017-11-04 09:44:01.437906,89.0
