2017-07-28 13:20:19.101215,65.0
2017-07-29 13:20:19.101215,34.0
2017-07-30 13:20:19.101215,43.0
2017-07-31 13:20:19.101215,16.0
2017-08-01 13:20:19.101215,14.0
2017-08-02 13:20:19.101215,4.0
2017-08-03 13:20:19.101215,1.0
2017-08-04 13:20:19.101215,91.0
2017-08-05 13:20:19.101215,30.0
2017-08-06 13:20:19.101215,63.0
2017-08-07 13:20:19.101215,12.0
2017-08-08 13:20:19.101215,36.0
2017-08-09 13:20:19.101215,77.0
2017-08-10 13:20:19.101215,4.0
2017-08-11 13:20:19.101215,83.0
2017-08-12 13:20:19.101215,36.0
2017-08-13 13:20:19.101215,7.0
2017-08-14 13:20:19.101215,64.0
2017-08-15 13:20:19.101215,83.0
2017-08-16 13:20:19.101215,7.0
2017-08-17 13:20:19.101215,71.0
2017-08-18 13:20:19.101215,87.0
2017-08-19 13:20:19.101215,28.0
2017-08-20 13:20:19.101215,90.0
2017-08-21 13:20:19.101215,16.0
2017-08-22 13:20:19.101215,32.0
2017-08-23 13:20:19.101215,8.0
2017-08-24 13:20:19.101215,39.0
2017-08-25 13:20:19.101215,25.0
2017-08-26 13:20:19.101215,86.0
2017-08-27 13:20:19.101215,93.0
2017-08-28 13:20:19.101215,62.0
2017-08-29 13:20:19.101215,78.0
2017-08-30 13:20:19.101215,54.0
2017-08-31 13:20:19.101215,11.0
2017-09-01 13:20:19.101215,4.0
2017-09-02 13:20:19.101215,52.0
2017-09-03 13:20:19.101215,47.0
2017-09-04 13:20:19.101215,73.0
2017-09-05 13:20:19.101215,52.0
2017-09-06 13:20:19.101215,73.0
2017-09-07 13:20:19.101215,76.0
2017-09-08 13:20:19.101215,97.0
2017-09-09 13:20:19.101215,7.0
2017-09-10 13:20:19.101215,87.0
2017-09-11 13:20:19.101215,48.0
2017-09-12 13:20:19.101215,62.0
2017-09-13 13:20:19.101215,25.0
2017-09-14 13:20:19.101215,34.0
2017-09-15 13:20:19.101215,32.0
2017-09-16 13:20:19.101215,50.0
2017-09-17 13:20:19.101215,52.0
2017-09-18 13:20:19.101215,67.0
2017-09-19 13:20:19.101215,88.0
2017-09-20 13:20:19.101215,96.0
2017-09-21 13:20:19.101215,25.0
2017-09-22 13:20:19.101215,19.0
2017-09-23 13:20:19.101215,85.0
2017-09-24 13:20:19.101215,64.0
2017-09-25 13:20:19.101215,97.0
2017-09-26 13:20:19.101215,72.0
2017-09-27 13:20:19.101215,36.0
2017-09-28 13:20:19.101215,91.0
2017-09-29 13:20:19.101215,32.0
2017-09-30 13:20:19.101215,53.0
2017-10-01 13:20:19.101215,81.0
2017-10-02 13:20:19.101215,15.0
2017-10-03 13:20:19.101215,81.0
2017-10-04 13:20:19.101215,7.0
2017-10-05 13:20:19.101215,23.0
2017-10-06 13:20:19.101215,29.0
2017-10-07 13:20:19.101215,15.0
2017-10-08 13:20:19.101215,61.0
2017-10-09 13:20:19.101215,67.0
2017-10-10 13:20:19.101215,19.0
2017-10-11 13:20:19.101215,90.0
2017-10-12 13:20:19.101215,12.0
2017-10-13 13:20:19.101215,31.0
2017-10-14 13:20:19.101215,89.0
2017-10-15 13:20:19.101215,87.0
2017-10-16 13:20:19.101215,19.0
2017-10-17 13:20:19.101215,78.0
2017-10-18 13:20:19.101215,15.0
2017-10-19 13:20:19.101215,91.0
2017-10-20 13:20:19.101215,86.0
2017-10-21 13:20:19.101215,30.0
2017-10-22 13:20:19.101215,69.0
2017-10-23 13:20:19.101215,25.0
2017-10-24 13:20:19.101215,39.0
2017-10-25 13:20:19.101215,34.0
2017-10-26 13:20:19.101215,46.0
2017-10-27 13:20:19.101215,13.0
2017-10-28 13:20:19.101215,42.0
2017-10-29 13:20:19.101215,92.0
2017-10-30 13:20:19.101215,18.0
2017-10-31 13:20:19.101215,83.0
2017-11-01 13:20:19.101215,31.0
2017-11-02 13:20:19.101215,77.0
2017-11-03 13:20:19.101215,32.0
2017-11-04 13:20:19.101215,53.0
